EXIO3,EXIOBASE product code,ISO3,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021
WF,p01.k,AGO,2960.0,3048.0,3135.0,3222.0,3309.0,3396.0,3483.0,3570.0,3657.0,3744.0,3918.0,4005.0,4105.0,4167.0,4229.0,4291.0,4354.0,4416.0,4478.0,4540.0,4602.0,4665.0,4727.0,4789.0,4851.0,4851.0,4851.0,4851.0,4851.0,5884.0,9261.0,9369.0,9477.0,9494.0,9556.0,9619.0,9682.0,9744.0,9807.0,9960.0,9996.0,10086.0,10140.0,10212.0,10109.0,11331.0,12701.0,14235.0,15956.0,17885.0,19700.0,21701.0,23904.0,26331.0,27539.0,38237.0,63397.0,73775.0,72219.0,94986.0,117714.0
WF,p01.k,BDI,1040.0,1134.0,1229.0,1371.0,1465.0,1560.0,1702.0,1843.0,1891.0,2127.0,2245.0,2363.0,2482.0,2600.0,2718.0,3309.0,3427.0,3545.0,3663.0,3781.0,3900.0,4018.0,4018.0,4136.0,4254.0,4372.0,4602.0,4976.0,5100.0,4167.0,4354.0,4540.0,4665.0,4540.0,4354.0,4229.0,4167.0,4354.0,4229.0,3732.0,3732.0,3732.0,3732.0,3980.0,3794.0,3806.0,3732.0,3856.0,3856.0,3732.0,3794.0,3856.0,3918.0,2693.0,2695.0,2697.0,3483.0,2701.0,2704.0,2963.0,2789.0
WF,p01.k,BEN,4478.0,4478.0,4478.0,4478.0,4702.0,4702.0,4926.0,5150.0,5374.0,5821.0,6045.0,6269.0,6493.0,6941.0,7165.0,7613.0,8060.0,8060.0,9180.0,9852.0,10299.0,11643.0,14330.0,16121.0,18808.0,15225.0,13434.0,11643.0,9852.0,8620.0,3794.0,3856.0,4043.0,4105.0,4229.0,4665.0,4478.0,4602.0,4727.0,5597.0,10946.0,11382.0,13061.0,12314.0,13185.0,12252.0,12688.0,6717.0,6904.0,12254.0,13265.0,14369.0,15576.0,16884.0,18342.0,18511.0,18814.0,19100.0,19715.0,17170.0,19053.0
WF,p01.k,BFA,4545.0,4650.0,4728.0,4806.0,4911.0,5000.0,5094.0,5374.0,5759.0,6045.0,6369.0,6593.0,6792.0,6381.0,6717.0,7140.0,7503.0,7874.0,8638.0,9329.0,9827.0,11319.0,13061.0,14802.0,17414.0,17850.0,18285.0,18720.0,18720.0,37348.0,38373.0,39422.0,40501.0,41612.0,42752.0,43928.0,45129.0,46366.0,47641.0,48943.0,50284.0,51665.0,53079.0,54533.0,56031.0,57555.0,59122.0,65304.0,67481.0,68414.0,69658.0,70901.0,72145.0,74633.0,75877.0,78365.0,80852.0,83340.0,85828.0,84584.0,84584.0
WF,p01.k,BWA,239.0,274.0,309.0,344.0,379.0,414.0,448.0,474.0,386.0,482.0,267.0,551.0,537.0,582.0,672.0,728.0,784.0,873.0,828.0,940.0,1164.0,1276.0,1075.0,817.0,1119.0,1306.0,1430.0,2052.0,2239.0,2426.0,2488.0,1804.0,1244.0,2301.0,3669.0,1617.0,2301.0,2861.0,3421.0,3980.0,4540.0,4789.0,4976.0,5100.0,5224.0,5884.0,6219.0,5597.0,5304.0,5597.0,5597.0,5722.0,5846.0,5597.0,3980.0,4727.0,3558.0,4565.0,4565.0,4229.0,4453.0
WF,p01.k,CAF,721.0,746.0,809.0,896.0,896.0,809.0,896.0,896.0,945.0,958.0,983.0,1032.0,1070.0,1076.0,1082.0,1107.0,1132.0,1163.0,1188.0,1207.0,1213.0,1219.0,1219.0,1219.0,1231.0,1231.0,1524.0,1567.0,1592.0,1654.0,1866.0,1891.0,2177.0,2177.0,2426.0,2426.0,2488.0,2488.0,2488.0,2550.0,2612.0,2612.0,2612.0,2612.0,2674.0,2923.0,3048.0,3234.0,3358.0,3794.0,3980.0,3110.0,3234.0,3155.0,3167.0,2480.0,3421.0,2530.0,2985.0,2979.0,2831.0
WF,p01.k,CIV,1990.0,2115.0,2214.0,2314.0,2276.0,2488.0,2550.0,2612.0,2737.0,2923.0,3110.0,3234.0,3483.0,3918.0,4727.0,5971.0,7215.0,8458.0,10013.0,12078.0,16170.0,12650.0,14504.0,15175.0,12613.0,17253.0,18857.0,16954.0,14546.0,17192.0,15627.0,20183.0,20183.0,19885.0,19987.0,20487.0,28609.0,47047.0,42854.0,41016.0,43009.0,44310.0,39736.0,46248.0,35714.0,34727.0,31134.0,37850.0,37317.0,35824.0,36266.0,49113.0,55975.0,62194.0,71158.0,74633.0,74633.0,82713.0,82127.0,93404.0,81262.0
WF,p01.k,CMR,2886.0,2985.0,3483.0,4789.0,4976.0,5971.0,6966.0,7463.0,8458.0,8458.0,8458.0,8458.0,8521.0,8570.0,8583.0,8707.0,8956.0,9454.0,9951.0,10449.0,10946.0,11444.0,13185.0,10946.0,12439.0,14429.0,13434.0,13932.0,14429.0,14927.0,14927.0,15424.0,18658.0,24878.0,24878.0,31097.0,40243.0,43059.0,42236.0,34633.0,43303.0,43385.0,43467.0,43549.0,47190.0,51539.0,53699.0,55767.0,55732.0,56035.0,56944.0,57849.0,59147.0,60436.0,61330.0,104647.0,85375.0,101261.0,100793.0,116780.0,111950.0
WF,p01.k,COD,4976.0,4976.0,6219.0,6219.0,6841.0,6854.0,6978.0,7065.0,7183.0,7273.0,7428.0,7583.0,7738.0,7902.0,8049.0,8172.0,8261.0,8011.0,8881.0,9360.0,8800.0,8975.0,9155.0,9329.0,9454.0,9578.0,9702.0,9827.0,9951.0,10212.0,10225.0,10946.0,11071.0,11195.0,10573.0,9205.0,9205.0,9080.0,8707.0,8707.0,8334.0,8334.0,8334.0,8521.0,8521.0,8707.0,9018.0,9329.0,10834.0,11071.0,11195.0,11195.0,11195.0,11444.0,11444.0,10946.0,10946.0,11112.0,11001.0,11020.0,11044.0
WF,p01.k,COG,560.0,541.0,522.0,504.0,485.0,466.0,466.0,504.0,541.0,560.0,578.0,610.0,634.0,634.0,709.0,846.0,908.0,933.0,983.0,1026.0,1070.0,1119.0,1169.0,1213.0,1244.0,1306.0,1356.0,1269.0,1231.0,1194.0,1269.0,1306.0,1343.0,1381.0,1418.0,1455.0,1418.0,1393.0,1406.0,1406.0,1406.0,1430.0,1517.0,1411.0,1617.0,1598.0,1600.0,1601.0,1928.0,1990.0,1990.0,1990.0,2052.0,1707.0,1891.0,1940.0,1990.0,1838.0,1842.0,1855.0,1870.0
WF,p01.k,COM,448.0,463.0,463.0,473.0,473.0,478.0,498.0,512.0,527.0,547.0,562.0,577.0,597.0,612.0,627.0,647.0,662.0,677.0,687.0,707.0,712.0,712.0,721.0,731.0,746.0,756.0,766.0,766.0,776.0,786.0,1175.0,1188.0,1207.0,1219.0,1231.0,1244.0,1256.0,1269.0,1281.0,1281.0,1281.0,1300.0,1312.0,1312.0,1312.0,1319.0,1319.0,1319.0,1319.0,1368.0,1393.0,1269.0,1269.0,1269.0,1281.0,1306.0,1319.0,1182.0,1182.0,1227.0,1197.0
WF,p01.k,CPV,37.0,37.0,37.0,44.0,44.0,44.0,50.0,50.0,50.0,56.0,56.0,56.0,62.0,62.0,68.0,81.0,100.0,149.0,199.0,249.0,299.0,326.0,299.0,384.0,297.0,524.0,593.0,682.0,607.0,619.0,983.0,1409.0,2219.0,2239.0,2488.0,2314.0,2612.0,2488.0,2488.0,2301.0,2301.0,2239.0,2052.0,2177.0,2202.0,1741.0,1866.0,1866.0,2587.0,2674.0,2705.0,2737.0,2799.0,2574.0,2753.0,3325.0,2976.0,2576.0,3042.0,3216.0,2674.0
WF,p01.k,DZA,9329.0,9951.0,10573.0,10946.0,12066.0,12439.0,13683.0,14305.0,14927.0,15549.0,16170.0,16792.0,17414.0,18036.0,19280.0,21022.0,22017.0,22514.0,23198.0,31097.0,37317.0,55975.0,62194.0,68414.0,79609.0,74633.0,100755.0,118169.0,121901.0,174144.0,157973.0,129364.0,130608.0,143047.0,164193.0,105730.0,119413.0,136827.0,115681.0,125632.0,134339.0,199021.0,205241.0,223899.0,217680.0,222021.0,243416.0,229322.0,240766.0,324003.0,347947.0,384318.0,431970.0,437240.0,479409.0,482828.0,408642.0,390633.0,400649.0,383684.0,379681.0
WF,p01.k,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294.0,5150.0,5667.0,6354.0,2005.0,2005.0,2060.0,2100.0,2438.0,2482.0,2484.0,2487.0,2488.0,2460.0,2488.0,2488.0,2488.0,2737.0,2786.0,2799.0,2861.0,2171.0,3172.0,2985.0,3110.0,2807.0,2750.0,2734.0,2764.0
WF,p01.k,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35314.0,35370.0,39985.0,35586.0,34775.0,35586.0,35856.0,35554.0,46974.0,48810.0,46098.0,45556.0,43536.0,46646.0,47268.0,47890.0,48511.0,48511.0,49258.0,49755.0,50999.0,54128.0,67618.0,66442.0,68414.0,63733.0,66196.0,62286.0,64072.0
WF,p01.k,GAB,187.0,187.0,187.0,187.0,187.0,187.0,205.0,224.0,224.0,249.0,249.0,261.0,336.0,448.0,560.0,746.0,995.0,1244.0,1244.0,1306.0,1368.0,1368.0,1455.0,1692.0,1704.0,1990.0,2115.0,2177.0,2239.0,2239.0,2363.0,2488.0,2550.0,2612.0,2799.0,2861.0,2985.0,3048.0,3172.0,3234.0,3234.0,3172.0,3110.0,3234.0,3234.0,3421.0,3421.0,3234.0,2861.0,2923.0,2985.0,3110.0,2230.0,2211.0,3072.0,2729.0,3110.0,2745.0,3132.0,3148.0,3165.0
WF,p01.k,GHA,5369.0,5378.0,5516.0,6287.0,7107.0,7657.0,8119.0,8508.0,8956.0,9693.0,10232.0,11224.0,11984.0,11931.0,12588.0,12449.0,16210.0,16481.0,16625.0,15163.0,13583.0,11419.0,9951.0,9516.0,9055.0,8570.0,10878.0,10713.0,11702.0,12856.0,15464.0,16305.0,17634.0,17977.0,18321.0,18828.0,22565.0,24504.0,26115.0,28349.0,29003.0,30285.0,31563.0,32528.0,31939.0,34611.0,38896.0,41863.0,45651.0,45651.0,49444.0,49755.0,52243.0,53855.0,57967.0,58973.0,57841.0,63955.0,60256.0,64096.0,64072.0
WF,p01.k,GIN,4049.0,4179.0,4310.0,4441.0,4571.0,4702.0,4832.0,4963.0,5094.0,4963.0,4702.0,5268.0,5660.0,6095.0,6617.0,6922.0,7314.0,7836.0,7902.0,7967.0,8032.0,7836.0,7902.0,7836.0,7445.0,9143.0,9143.0,9404.0,9665.0,9926.0,11334.0,11891.0,12174.0,12730.0,13285.0,13839.0,14394.0,15217.0,16040.0,16593.0,17548.0,22333.0,20509.0,23189.0,24793.0,26218.0,27728.0,29323.0,31002.0,31205.0,32319.0,32341.0,32465.0,31719.0,24651.0,28363.0,32602.0,35823.0,39850.0,36108.0,37261.0
WF,p01.k,GMB,243.0,230.0,235.0,257.0,286.0,315.0,342.0,343.0,346.0,366.0,371.0,389.0,392.0,404.0,435.0,485.0,420.0,420.0,453.0,515.0,532.0,597.0,647.0,708.0,688.0,769.0,850.0,930.0,909.0,889.0,869.0,850.0,828.0,809.0,789.0,607.0,728.0,789.0,850.0,909.0,843.0,866.0,867.0,930.0,933.0,970.0,1032.0,1057.0,1082.0,1025.0,1149.0,1182.0,1204.0,1219.0,1223.0,1228.0,1238.0,1120.0,1110.0,1094.0,1102.0
WF,p01.k,GNB,179.0,179.0,179.0,209.0,209.0,215.0,215.0,239.0,239.0,239.0,269.0,269.0,269.0,269.0,299.0,299.0,328.0,328.0,328.0,358.0,388.0,418.0,448.0,508.0,537.0,597.0,657.0,657.0,657.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,1194.0,1238.0,1279.0,1339.0,1321.0,1370.0,1400.0,1486.0,1543.0,1601.0,1659.0,1660.0,1702.0,1741.0,1741.0,1754.0,1766.0,1774.0,1781.0,1774.0,1596.0,1601.0,1590.0
WF,p01.k,GNQ,63.0,81.0,68.0,72.0,73.0,85.0,85.0,85.0,96.0,96.0,96.0,106.0,106.0,106.0,124.0,124.0,124.0,137.0,137.0,137.0,159.0,169.0,175.0,178.0,187.0,193.0,199.0,205.0,211.0,218.0,224.0,230.0,236.0,351.0,351.0,352.0,352.0,352.0,353.0,353.0,353.0,354.0,354.0,435.0,498.0,355.0,366.0,388.0,383.0,522.0,547.0,560.0,389.0,378.0,379.0,260.0,398.0,262.0,307.0,322.0,297.0
WF,p01.k,KEN,11941.0,12389.0,12688.0,13135.0,13583.0,11493.0,11882.0,12240.0,14777.0,14539.0,15912.0,17136.0,18360.0,19584.0,20599.0,22838.0,23226.0,23883.0,24002.0,24480.0,25763.0,37615.0,52712.0,39302.0,50750.0,48885.0,49258.0,49258.0,50129.0,53736.0,50750.0,52243.0,48387.0,55975.0,62070.0,64184.0,75255.0,74633.0,74633.0,75504.0,68103.0,62070.0,71648.0,74633.0,71959.0,82967.0,85330.0,95232.0,100773.0,115133.0,101995.0,103527.0,101778.0,88720.0,96284.0,104651.0,98751.0,113275.0,122578.0,137287.0,111464.0
WF,p01.k,LBR,3148.0,3285.0,3421.0,3568.0,3717.0,3864.0,4012.0,4160.0,4307.0,4444.0,4704.0,4840.0,4976.0,5062.0,4463.0,4487.0,4510.0,4533.0,4545.0,4557.0,4661.0,4897.0,5168.0,5231.0,5542.0,5678.0,5871.0,5684.0,5808.0,6010.0,5771.0,5560.0,5373.0,5387.0,5373.0,5373.0,5124.0,5124.0,6306.0,5746.0,5497.0,5746.0,5746.0,6433.0,6275.0,6146.0,6550.0,6642.0,6828.0,7169.0,7404.0,7559.0,6937.0,8462.0,8851.0,9174.0,8418.0,8319.0,8312.0,8414.0,8523.0
WF,p01.k,LBY,728.0,873.0,950.0,1092.0,1311.0,1508.0,1857.0,2985.0,2909.0,3162.0,3247.0,2911.0,3135.0,3358.0,9852.0,12314.0,11475.0,13378.0,18658.0,19529.0,22390.0,23261.0,26744.0,15549.0,18658.0,27365.0,30786.0,34207.0,41048.0,42416.0,43101.0,44469.0,47890.0,47268.0,54731.0,55975.0,63283.0,70124.0,60751.0,74633.0,74633.0,68414.0,74633.0,66846.0,90890.0,92822.0,74633.0,74633.0,89834.0,90381.0,90464.0,78365.0,77121.0,74633.0,84833.0,84916.0,90741.0,90381.0,101377.0,89585.0,91025.0
WF,p01.k,LSO,662.0,679.0,697.0,714.0,731.0,749.0,766.0,801.0,836.0,871.0,906.0,906.0,940.0,940.0,940.0,975.0,975.0,975.0,975.0,975.0,993.0,1027.0,993.0,993.0,993.0,993.0,1010.0,1010.0,1027.0,1020.0,1032.0,1037.0,1045.0,1455.0,1555.0,1679.0,1766.0,1679.0,1741.0,1866.0,1778.0,1886.0,1740.0,1928.0,1951.0,1866.0,1990.0,2021.0,2052.0,2115.0,2115.0,2115.0,2115.0,2326.0,1369.0,1937.0,1741.0,1682.0,1787.0,1737.0,1735.0
WF,p01.k,MAR,46698.0,45869.0,46245.0,48360.0,47462.0,49227.0,50606.0,52940.0,53636.0,54333.0,54731.0,59706.0,60950.0,63438.0,64682.0,72145.0,82967.0,89933.0,93291.0,91674.0,87072.0,92047.0,94535.0,98267.0,118169.0,149266.0,191061.0,197031.0,205987.0,217928.0,213451.0,226884.0,232855.0,236338.0,242557.0,242557.0,248777.0,223899.0,304752.0,292313.0,292313.0,292313.0,286093.0,288581.0,288581.0,301020.0,323410.0,239323.0,248777.0,303508.0,329629.0,338336.0,335849.0,396799.0,403640.0,335227.0,485861.0,492578.0,514968.0,516212.0,516212.0
WF,p01.k,MDG,15965.0,16334.0,16539.0,16809.0,17065.0,17347.0,17605.0,18069.0,18432.0,18799.0,20162.0,18415.0,20525.0,19612.0,20596.0,20496.0,21214.0,22752.0,23460.0,18550.0,18708.0,17613.0,16571.0,16447.0,21199.0,22700.0,18550.0,20845.0,19874.0,22011.0,22576.0,22700.0,23336.0,23742.0,25262.0,26640.0,27643.0,28594.0,29670.0,31774.0,31768.0,31836.0,31836.0,31898.0,31960.0,32271.0,32495.0,32868.0,33329.0,33512.0,33940.0,34438.0,34324.0,35472.0,35299.0,35299.0,36027.0,36027.0,35882.0,35978.0,35962.0
WF,p01.k,MLI,6751.0,7086.0,7389.0,7725.0,8060.0,7725.0,7926.0,8329.0,8866.0,9404.0,9852.0,8956.0,7836.0,8284.0,8732.0,8396.0,8060.0,8732.0,8060.0,8060.0,8956.0,9852.0,10747.0,11755.0,13098.0,14777.0,14777.0,14777.0,14777.0,14777.0,25456.0,25479.0,25503.0,25526.0,25549.0,25573.0,25596.0,25620.0,25643.0,25667.0,25691.0,21172.0,22851.0,24321.0,25425.0,26528.0,27987.0,30093.0,29183.0,29699.0,29099.0,27394.0,30124.0,32426.0,32184.0,19875.0,19690.0,18538.0,27830.0,23282.0,16386.0
WF,p01.k,MOZ,622.0,647.0,659.0,672.0,684.0,970.0,1119.0,1219.0,1244.0,1368.0,1493.0,1555.0,1617.0,1679.0,1741.0,1717.0,1729.0,1741.0,1866.0,1928.0,1990.0,2052.0,2115.0,2239.0,2426.0,2426.0,2488.0,2612.0,2737.0,2861.0,2612.0,2363.0,2488.0,1990.0,1617.0,1679.0,1741.0,1617.0,2239.0,2054.0,2541.0,3744.0,8982.0,6151.0,5357.0,6965.0,6970.0,6976.0,9420.0,9428.0,8617.0,6997.0,8631.0,8637.0,8999.0,9113.0,8943.0,10771.0,12532.0,14402.0,16980.0
WF,p01.k,MRT,1903.0,1953.0,2009.0,2077.0,2115.0,2214.0,2326.0,2432.0,2538.0,2649.0,2749.0,2861.0,2861.0,2936.0,2960.0,3010.0,3072.0,3172.0,3278.0,3383.0,3483.0,3595.0,3732.0,3980.0,4229.0,4441.0,4652.0,4864.0,5100.0,5287.0,5498.0,5287.0,5498.0,5722.0,5709.0,5937.0,5942.0,5921.0,6132.0,6151.0,6163.0,6555.0,6271.0,6341.0,6347.0,6754.0,6403.0,6545.0,6551.0,6754.0,6841.0,6966.0,7215.0,6388.0,6747.0,6761.0,6966.0,6851.0,6898.0,6931.0,6968.0
WF,p01.k,MUS,1368.0,1368.0,1368.0,1493.0,1617.0,1990.0,1990.0,1990.0,2115.0,2156.0,2203.0,1881.0,1928.0,2550.0,2550.0,3413.0,2795.0,2985.0,3234.0,3483.0,3732.0,3980.0,4229.0,4478.0,4727.0,4976.0,5224.0,5224.0,5224.0,5426.0,5289.0,5349.0,5597.0,5722.0,5846.0,5971.0,6095.0,6219.0,15300.0,15549.0,16295.0,17166.0,17103.0,17414.0,16195.0,15113.0,14491.0,13683.0,12439.0,12688.0,13061.0,13932.0,14056.0,14305.0,14927.0,14678.0,15424.0,15922.0,16792.0,14927.0,15175.0
WF,p01.k,MWI,4179.0,4478.0,4777.0,4926.0,5224.0,5597.0,5846.0,5971.0,10001.0,10896.0,9951.0,10573.0,11195.0,11693.0,11941.0,12439.0,12688.0,13061.0,13434.0,13932.0,14180.0,14553.0,14927.0,15175.0,15549.0,15922.0,16170.0,17041.0,17788.0,18658.0,0.0,0.0,0.0,0.0,0.0,22763.0,22887.0,23385.0,23883.0,24256.0,24187.0,24471.0,24878.0,24770.0,25126.0,24256.0,24604.0,24878.0,25189.0,25686.0,26246.0,26744.0,28609.0,29853.0,27852.0,28082.0,28693.0,28806.0,28622.0,28969.0,29333.0
WF,p01.k,NAM,124.0,199.0,249.0,299.0,386.0,466.0,510.0,560.0,610.0,653.0,697.0,746.0,796.0,846.0,883.0,933.0,995.0,1026.0,1070.0,1119.0,1169.0,1213.0,1244.0,1306.0,1368.0,1399.0,1468.0,1493.0,1542.0,2019.0,2153.0,2667.0,2774.0,3288.0,3179.0,4284.0,4776.0,5151.0,3996.0,3934.0,4800.0,5286.0,5424.0,5917.0,6233.0,6430.0,6665.0,6863.0,6868.0,7098.0,7098.0,7148.0,7273.0,7148.0,6065.0,6210.0,6757.0,6404.0,6532.0,6516.0,7156.0
WF,p01.k,NER,3980.0,4105.0,4229.0,4665.0,5100.0,5510.0,5971.0,6173.0,6344.0,6555.0,6642.0,6729.0,6816.0,6904.0,6997.0,7090.0,7183.0,7277.0,7364.0,7463.0,7563.0,7662.0,7762.0,7861.0,7712.0,7824.0,8172.0,8278.0,8384.0,8496.0,8608.0,8707.0,8832.0,8944.0,9062.0,9180.0,9298.0,9416.0,9541.0,9665.0,9789.0,9920.0,10051.0,10175.0,10312.0,9279.0,9404.0,9454.0,10520.0,9354.0,9832.0,10323.0,10822.0,9389.0,12095.0,12182.0,12439.0,12828.0,12996.0,13165.0,13230.0
WF,p01.k,NGA,93291.0,98267.0,103242.0,106352.0,109462.0,113193.0,118169.0,124388.0,130608.0,136827.0,149266.0,155486.0,161705.0,174144.0,186583.0,186583.0,211460.0,223899.0,236338.0,248777.0,254996.0,273654.0,279874.0,292313.0,310971.0,323410.0,348288.0,323410.0,302264.0,419189.0,446554.0,470188.0,493822.0,519944.0,485115.0,404262.0,347044.0,521187.0,541090.0,497554.0,547309.0,559748.0,572187.0,592089.0,622440.0,654781.0,687619.0,722697.0,762003.0,757596.0,791110.0,796086.0,808525.0,796086.0,820963.0,808525.0,820963.0,796086.0,796086.0,884186.0,796086.0
WF,p01.k,REU,2674.0,2737.0,2985.0,2985.0,2985.0,2985.0,2861.0,2799.0,2519.0,2488.0,2488.0,2637.0,2873.0,4080.0,3357.0,3533.0,3334.0,4223.0,4242.0,3657.0,3446.0,3707.0,3421.0,3433.0,3321.0,3819.0,3881.0,4814.0,4851.0,5038.0,5473.0,5846.0,4851.0,5971.0,6095.0,6593.0,6717.0,6966.0,7215.0,7277.0,7292.0,7090.0,7712.0,7339.0,7463.0,7588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WF,p01.k,RWA,355.0,383.0,412.0,437.0,460.0,489.0,515.0,368.0,575.0,489.0,490.0,479.0,595.0,585.0,622.0,746.0,809.0,871.0,995.0,1082.0,1132.0,1182.0,1231.0,1294.0,1319.0,1368.0,1829.0,1940.0,2152.0,2235.0,2363.0,2388.0,2426.0,2528.0,2363.0,2488.0,2578.0,2620.0,2612.0,2737.0,2861.0,2985.0,3110.0,3234.0,3296.0,3110.0,3234.0,3483.0,3545.0,3607.0,3607.0,3732.0,3806.0,8674.0,9139.0,9298.0,9329.0,9702.0,9702.0,9578.0,9661.0
WF,p01.k,SEN,2917.0,3814.0,3831.0,3918.0,4136.0,4990.0,4906.0,5105.0,5015.0,4926.0,4747.0,5015.0,5199.0,5483.0,6170.0,6538.0,6767.0,7115.0,7463.0,7861.0,8384.0,8757.0,9653.0,9951.0,10449.0,10760.0,11568.0,13247.0,14056.0,13683.0,13745.0,13123.0,13061.0,14056.0,14305.0,13683.0,14357.0,13924.0,13780.0,12986.0,18325.0,21139.0,22076.0,24529.0,25179.0,26766.0,30157.0,45524.0,33115.0,29356.0,31017.0,34063.0,31903.0,33855.0,35113.0,36679.0,44718.0,45775.0,51559.0,74073.0,57136.0
WF,p01.k,SLE,2742.0,2885.0,3101.0,2929.0,3531.0,2971.0,3959.0,4259.0,4274.0,4289.0,4318.0,4391.0,4463.0,4536.0,4652.0,4825.0,5042.0,5293.0,5579.0,5822.0,6108.0,6466.0,6252.0,6180.0,6466.0,7038.0,7897.0,7897.0,8183.0,8612.0,8734.0,9303.0,9312.0,9320.0,9329.0,9337.0,9346.0,9355.0,8867.0,6554.0,4383.0,3094.0,3728.0,4502.0,5409.0,6880.0,8313.0,9994.0,12985.0,14059.0,15386.0,15400.0,14007.0,14956.0,14186.0,14161.0,14707.0,14351.0,14406.0,14488.0,14415.0
WF,p01.k,SOM,1306.0,1306.0,1306.0,1306.0,1430.0,1555.0,1679.0,1741.0,1866.0,1990.0,2115.0,2177.0,2177.0,2301.0,2363.0,2488.0,2612.0,2674.0,2799.0,2861.0,2985.0,3048.0,3110.0,3110.0,3172.0,3172.0,3172.0,3172.0,3172.0,3110.0,2177.0,1430.0,2426.0,2737.0,2861.0,3048.0,3172.0,2861.0,2985.0,3110.0,3159.0,3013.0,3172.0,3159.0,3342.0,3159.0,3087.0,3139.0,3142.0,3145.0,2985.0,2985.0,2985.0,2936.0,3115.0,3100.0,3284.0,3308.0,3345.0,3348.0,3369.0
WF,p01.k,STP,78.0,83.0,87.0,91.0,96.0,100.0,104.0,109.0,113.0,118.0,122.0,126.0,131.0,135.0,139.0,144.0,148.0,152.0,157.0,161.0,165.0,170.0,174.0,178.0,183.0,187.0,187.0,187.0,196.0,218.0,241.0,285.0,306.0,306.0,326.0,348.0,371.0,392.0,465.0,479.0,500.0,522.0,545.0,566.0,587.0,610.0,610.0,653.0,719.0,723.0,726.0,746.0,765.0,770.0,546.0,192.0,194.0,280.0,222.0,232.0,245.0
WF,p01.k,SWZ,264.0,290.0,271.0,281.0,260.0,287.0,296.0,301.0,302.0,305.0,311.0,311.0,317.0,323.0,330.0,330.0,330.0,332.0,336.0,336.0,342.0,348.0,355.0,355.0,361.0,367.0,373.0,379.0,386.0,392.0,398.0,410.0,417.0,417.0,423.0,423.0,435.0,784.0,908.0,1306.0,1393.0,1468.0,1505.0,1505.0,1555.0,1368.0,1306.0,1306.0,1306.0,1443.0,1443.0,1493.0,1555.0,1617.0,1574.0,1642.0,1710.0,1642.0,1665.0,1672.0,1660.0
WF,p01.k,SYC,125.0,132.0,138.0,137.0,156.0,164.0,170.0,176.0,181.0,191.0,166.0,210.0,270.0,346.0,424.0,516.0,586.0,690.0,822.0,971.0,1134.0,725.0,993.0,1167.0,1254.0,1428.0,1254.0,1080.0,1602.0,1662.0,1515.0,1875.0,1876.0,1951.0,2560.0,2299.0,2995.0,2560.0,2647.0,2734.0,2554.0,2423.0,2125.0,1826.0,1528.0,1115.0,1350.0,1511.0,1616.0,1447.0,1687.0,1521.0,1416.0,1640.0,1769.0,2208.0,1098.0,1928.0,2201.0,2136.0,2195.0
WF,p01.k,TCD,2799.0,2799.0,2799.0,2799.0,2911.0,2911.0,2911.0,3023.0,3135.0,2955.0,2799.0,2687.0,2519.0,2418.0,2418.0,2452.0,4702.0,4478.0,4635.0,4769.0,4120.0,4097.0,4209.0,4254.0,4344.0,3918.0,4030.0,4030.0,4209.0,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.0,8188.0,8117.0,8314.0,8331.0,8467.0,8475.0,8565.0,8819.0,8909.0,8999.0,9008.0,9016.0,9024.0,9033.0,4926.0,5038.0,5038.0,5038.0,5038.0,5038.0,5038.0,5038.0
